birth.birthDate.date,birth.birthDate.full,birth.birthDate.month,birth.birthDate.year,birth.city,birth.country.abbreviation,birth.country.countryId,birth.country.name,birth.state.abbreviation,birth.state.name,birth.state.stateId,college.collegeId,college.commonName,college.fullName,death.deathDate.date,death.deathDate.full,death.deathDate.month,death.deathDate.year,displayId,displayName,draft.overallPickNumber,draft.round,draft.roundPickNumber,draft.team.abbreviation,draft.team.location,draft.team.nickname,draft.team.teamId,draft.year,experience.experience,experience.yearFirst,experience.yearRookie,firstName,height.centimeters,height.inches,highSchool.city,highSchool.country.abbreviation,highSchool.country.countryId,highSchool.country.name,highSchool.name,highSchool.state.abbreviation,highSchool.state.name,highSchool.state.stateId,hometown.city,hometown.country.abbreviation,hometown.country.countryId,hometown.country.name,hometown.state.abbreviation,hometown.state.name,hometown.state.stateId,isActive,isInjured,isSuspended,lastName,playerId,positions.name,team.abbreviation,team.location,team.nickname,team.teamId,uniform,weight.kilograms,weight.pounds
27.0,1983-02-27,2.0,1983.0,Milwaukee,USA,1.0,United States,WI,Wisconsin,49.0,36.0,Wisconsin,University of Wisconsin,,,,,0,,5.0,1.0,5.0,Was,Washington,Wizards,27.0,2004.0,11.0,2004.0,2004.0,Devin,190.0,75.0,Milwaukee,USA,1.0,United States,Wauwatosa East High School,WI,Wisconsin,49.0,Milwaukee,,,,,,,True,True,False,Harris,65820,PG,Dal,Dallas,Mavericks,6.0,34,83.91,185.0
4.0,1985-01-04,1.0,1985.0,Monticello,USA,1.0,United States,MS,Mississippi,24.0,,,,,,,,0,,15.0,1.0,15.0,Bos,Boston,Celtics,2.0,2004.0,11.0,2004.0,2004.0,Al,208.0,82.0,Prentiss,USA,1.0,United States,Prentiss High School,MS,Mississippi,24.0,,,,,,,,True,True,False,Jefferson,253995,C,Cha,Charlotte,Hornets,5312.0,25,131.09,289.0
6.0,1992-06-06,6.0,1992.0,Chesterton,USA,1.0,United States,IN,Indiana,14.0,29.0,Michigan,University of Michigan,,,,,0,,21.0,1.0,21.0,OKC,Oklahoma City,Thunder,25.0,2014.0,1.0,2014.0,2014.0,Mitch,208.0,82.0,,,,,Brewster Academy,,,,Chesterton,USA,1.0,United States,IN,Indiana,14.0,True,False,False,McGary,698982,PF,OKC,Oklahoma City,Thunder,25.0,33,115.67,255.0
7.0,1941-10-07,10.0,1941.0,,,,,,,,1460.0,Oklahoma City,Oklahoma City,,,,,0,,,,,,,,,,2.0,1963.0,1963.0,Gary,193.0,76.0,,,,,,,,,,,,,,,,False,False,False,Hill,1707,PG,,,,,,83.91,185.0
27.0,1952-07-27,7.0,1952.0,Providence,USA,1.0,United States,RI,Rhode Island,39.0,636.0,Providence,Providence College,,,,,0,,2.0,1.0,2.0,Phi,Philadelphia,76ers,20.0,1974.0,6.0,1974.0,1974.0,Marvin,205.0,81.0,Providence,USA,1.0,United States,Central HS,RI,Rhode Island,39.0,,,,,,,,False,False,False,Barnes,511,PF,,,,,,102.06,225.0
13.0,1975-12-13,12.0,1975.0,Wichita,USA,1.0,United States,KS,Kansas,16.0,2175.0,Indian Hills CC,Indian Hills CC,,,,,0,,52.0,2.0,24.0,Van,Vancouver,Grizzlies,29.0,1997.0,,,,C.J.,187.0,74.0,,,,,,,,,,,,,,,,False,False,False,Bruton,3202,PG,,,,,9,77.11,170.0
22.0,1918-11-22,11.0,1918.0,,,,,,,,652.0,DePaul,DePaul University,,,,,0,,,,,,,,,,2.0,1947.0,1947.0,Elmer,198.0,78.0,,,,,,,,,,,,,,,,False,False,False,Gainer,2355,PF,,,,,,89.81,198.0
11.0,1939-12-11,12.0,1939.0,St. Louis,USA,1.0,United States,MO,Missouri,25.0,654.0,Saint Louis,Saint Louis University,,,,,0,,,,,,,,,,4.0,1961.0,1961.0,Bevo,208.0,82.0,Saint Louis,USA,1.0,United States,Saint Louis University HS,MO,Missouri,25.0,St. Louis,USA,1.0,United States,MO,Missouri,25.0,False,False,False,Nordmann,1779,C,,,,,,116.57,257.0
15.0,1948-10-15,10.0,1948.0,Downey,USA,1.0,United States,CA,California,5.0,88.0,Brigham Young,Brigham Young University,,,,,0,,28.0,2.0,11.0,Chi,Chicago,Bulls,4.0,1970.0,5.0,1970.0,1970.0,Paul,208.0,82.0,Santa Monica,USA,1.0,United States,Earl Warren HS,CA,California,5.0,,,,,,,,False,False,False,Ruffner,1516,PF,,,,,,102.06,225.0
18.0,1960-08-18,8.0,1960.0,Pine Bluff,USA,1.0,United States,AR,Arkansas,4.0,58.0,Arizona State,Arizona State University,,,,,0,,11.0,1.0,11.0,Por,Portland,Trail Blazers,22.0,1982.0,11.0,1982.0,1982.0,Fat,190.0,75.0,,,,,,,,,,,,,,,,False,False,False,Lever,200,PG,,,,,21,81.65,180.0
13.0,1958-10-13,10.0,1958.0,South Gate,USA,1.0,United States,CA,California,5.0,65.0,Washington,University of Washington,,,,,0,,141.0,7.0,3.0,GS,Golden State,Warriors,9.0,1980.0,5.0,1980.0,1980.0,Lorenzo,185.0,73.0,,,,,,,,,,,,,,,,False,False,False,Romar,1084,PG,,,,,,80.74,178.0
9.0,1974-02-09,2.0,1974.0,Rochester,USA,1.0,United States,NY,New York,32.0,14.0,Syracuse,Syracuse University,,,,,0,,18.0,1.0,18.0,NY,New York,Knicks,18.0,1996.0,7.0,1996.0,1996.0,John,205.0,81.0,Rochester,USA,1.0,United States,Greece-Athena High School,NY,New York,32.0,Rochester,USA,1.0,United States,NY,New York,32.0,False,False,False,Wallace,3096,SF,,,,,22,104.33,230.0
7.0,1963-02-07,2.0,1963.0,Worcester,USA,1.0,United States,MA,Massachusetts,21.0,199.0,Villanova,Villanova University,,,,,0,,27.0,2.0,3.0,Ind,Indiana,Pacers,11.0,1985.0,1.0,1985.0,1985.0,Dwayne,198.0,78.0,,,,,,,,,,,,,,,,False,False,False,McClain,974,PG,,,,,,83.91,185.0
12.0,1933-09-12,9.0,1933.0,Lakeport,USA,1.0,United States,CA,California,5.0,1743.0,Whitworth,Whitworth College,7.0,1965-06-07,6.0,1965.0,0,,,,,,,,,,7.0,1956.0,1956.0,Phil,208.0,82.0,,,,,,,,,,,,,,,,False,False,False,Jordon,1727,PF,,,,,,94.8,209.0
24.0,1979-05-24,5.0,1979.0,Bartow,USA,1.0,United States,FL,Florida,9.0,,,,,,,,0,,9.0,1.0,9.0,Tor,Toronto,Raptors,28.0,1997.0,15.0,1997.0,1997.0,Tracy,203.0,80.0,Durham,USA,1.0,United States,Mt. Zion Christian Academy,NC,North Carolina,33.0,,,,,,,,False,False,False,McGrady,3161,PG,,,,,1,102.06,225.0
29.0,1992-01-29,1.0,1992.0,Alexandria,USA,1.0,United States,LA,Louisiana,18.0,25.0,Oklahoma State,Oklahoma State University,,,,,0,,44.0,2.0,14.0,Min,Minnesota,Timberwolves,16.0,2014.0,1.0,2014.0,2014.0,Markel,190.0,75.0,,,,,Peabody Magnet HS,,,,Alexandria,USA,1.0,United States,LA,Louisiana,18.0,True,False,False,Brown,553184,SG,Bkn,Brooklyn,Nets,17.0,22,83.91,185.0
25.0,1976-12-25,12.0,1976.0,Miami,USA,1.0,United States,FL,Florida,9.0,11.0,Miami (FL),University of Miami,,,,,0,,25.0,1.0,25.0,Mia,Miami,Heat,14.0,1999.0,3.0,1999.0,1999.0,Tim,200.0,79.0,Miami,USA,1.0,United States,Miami Northwestern High School,FL,Florida,9.0,Miami,USA,1.0,United States,FL,Florida,9.0,False,False,False,James,3330,SF,,,,,25,97.07,214.0
6.0,1981-11-06,11.0,1981.0,Eugene,USA,1.0,United States,OR,Oregon,37.0,60.0,Oregon,University of Oregon,,,,,0,,10.0,1.0,10.0,Cle,Cleveland,Cavaliers,5.0,2004.0,4.0,2004.0,2004.0,Luke,200.0,79.0,Creswell,USA,1.0,United States,Creswell High School,OR,Oregon,37.0,Creswell,,,,,,,False,False,False,Jackson,62413,SF,,,,,6,97.52,215.0
22.0,1968-04-22,4.0,1968.0,Covington,USA,1.0,United States,VA,Virginia,46.0,16.0,Virginia Tech,Virginia Tech,,,,,0,,40.0,2.0,13.0,Sac,Sacramento,Kings,23.0,1990.0,14.0,1990.0,1990.0,Bimbo,187.0,74.0,Lewisburg,USA,1.0,United States,Greenbriar East High School,WV,West Virginia,48.0,Covington,USA,1.0,United States,VA,Virginia,46.0,False,False,False,Coles,64,PG,,,,,12,83.91,185.0
7.0,1944-06-07,6.0,1944.0,Chicago,USA,1.0,United States,IL,Illinois,13.0,29.0,Michigan,University of Michigan,,,,,0,,,,,,,,,,12.0,1966.0,1966.0,Cazzie,195.0,77.0,,,,,,,,,,,,,,,,False,False,False,Russell,1365,SG,,,,,,99.34,219.0
18.0,1945-12-18,12.0,1945.0,,,,,,,,106.0,Tulane,Tulane University,,,,,0,,,,,,,,,,1.0,1967.0,1967.0,Craig,213.0,84.0,,,,,,,,,,,,,,,,False,False,False,Spitzer,2011,C,,,,,,102.06,225.0
3.0,1971-11-03,11.0,1971.0,Birmingham,USA,1.0,United States,AL,Alabama,1.0,20.0,Kansas,University of Kansas,,,,,0,,38.0,2.0,11.0,Cha,Charlotte,Hornets,5312.0,1994.0,3.0,1994.0,1994.0,Darrin,200.0,79.0,,,,,,,,,Griffin,USA,1.0,United States,GA,Georgia,10.0,False,False,False,Hancock,2652,SG,,,,,33,97.52,215.0
24.0,1931-07-24,7.0,1931.0,,,,,,,,100.0,Louisville,University of Louisville,,,,,0,,,,,,,,,,7.0,1955.0,1955.0,Chuck,193.0,76.0,,,,,,,,,,,,,,,,False,False,False,Noble,1778,PG,,,,,,88.45,195.0
13.0,1946-03-13,3.0,1946.0,Washington,USA,1.0,United States,DC,District of Columbia,51.0,633.0,La Salle,La Salle University,,,,,0,,,,,,,,,,8.0,1969.0,1969.0,Fatty,182.0,72.0,,,,,,,,,,,,,,,,False,False,False,Taylor,1425,PG,,,,,,79.38,175.0
22.0,1988-10-22,10.0,1988.0,Metuchen,USA,1.0,United States,NJ,New Jersey,30.0,672.0,Vermont,University of Vermont,,,,,0,,,,,,,,,,,2010.0,2010.0,Marqus,195.0,77.0,Metuchen High School,USA,1.0,United States,Metuchen HS,NJ,New Jersey,30.0,Metuchen,USA,1.0,United States,NJ,New Jersey,30.0,False,False,False,Blakely,340831,SF,,,,,20,99.79,220.0
14.0,1955-11-14,11.0,1955.0,Kankakee,USA,1.0,United States,IL,Illinois,13.0,393.0,Illinois Wesleyan,Illinois Wesleyan University,,,,,0,,8.0,1.0,8.0,Sea,Seattle,SuperSonics,25.0,1977.0,14.0,1977.0,1977.0,Jack,213.0,84.0,,,,,,,,,,,,,,,,False,False,False,Sikma,308,C,,,,,,113.4,250.0
1.0,1919-01-01,1.0,1919.0,Lowlands,USA,1.0,United States,NC,North Carolina,33.0,7.0,North Carolina State,North Carolina State University,16.0,1997-05-16,5.0,1997.0,0,,,,,,,,,,6.0,1946.0,1946.0,Bones,198.0,78.0,Durham,USA,1.0,United States,Durham HS,NC,North Carolina,33.0,,,,,,,,False,False,False,McKinney,2337,PF,,,,,,84.82,187.0
20.0,1925-10-20,10.0,1925.0,,,,,,,,652.0,DePaul,DePaul University,22.0,1999-10-22,10.0,1999.0,0,,,,,,,,,,6.0,1948.0,1948.0,Ed,203.0,80.0,Joliet,USA,1.0,United States,Joliet Catholic Academy,IL,Illinois,13.0,,,,,,,,False,False,False,Mikan,2393,PF,,,,,,104.33,230.0
10.0,1926-09-10,9.0,1926.0,Union City,USA,1.0,United States,NJ,New Jersey,30.0,386.0,Muhlenberg,Muhlenberg College,,,,,0,,,,,,,,,,1.0,1949.0,1949.0,Harry,187.0,74.0,Union Hill,USA,1.0,United States,Union Hill HS,NJ,New Jersey,30.0,,,,,,,,False,False,False,Donovan,2173,PG,,,,,,81.65,180.0
28.0,1980-04-28,4.0,1980.0,Winston-Salem,USA,1.0,United States,NC,North Carolina,33.0,9.0,Wake Forest,Wake Forest University,,,,,0,,29.0,1.0,29.0,Dal,Dallas,Mavericks,6.0,2003.0,10.0,2003.0,2003.0,Josh,200.0,79.0,Winston-Salem,USA,1.0,United States,Glenn High School,NC,North Carolina,33.0,Winston-Salem,USA,1.0,United States,NC,North Carolina,33.0,False,False,False,Howard,58063,SG,,,,,19,95.25,210.0
10.0,1952-09-10,9.0,1952.0,Berlin,USA,1.0,United States,MD,Maryland,20.0,662.0,Maryland-Eastern Shore,University of Maryland-Eastern Shore,,,,,0,,44.0,3.0,8.0,Sea,Seattle,SuperSonics,25.0,1974.0,2.0,1974.0,1974.0,Tal,195.0,77.0,Newark,USA,1.0,United States,Worcester HS,MD,Maryland,20.0,,,,,,,,False,False,False,Skinner,1505,SG,,,,,,95.25,210.0
4.0,1989-02-04,2.0,1989.0,Tenton,USA,1.0,United States,NJ,New Jersey,30.0,15.0,Temple,Temple University,,,,,0,,50.0,2.0,20.0,Phi,Philadelphia,76ers,20.0,2011.0,4.0,2011.0,2011.0,Lavoy,205.0,81.0,Fairless Hills,USA,1.0,United States,Pennsbury HS,PA,Pennsylvania,38.0,Morrisville,USA,1.0,United States,PA,Pennsylvania,38.0,True,False,False,Allen,402984,C,Ind,Indiana,Pacers,11.0,5,117.93,260.0
2.0,1978-12-02,12.0,1978.0,Northridge,USA,1.0,United States,CA,California,5.0,63.0,Stanford,Stanford University,,,,,0,,18.0,1.0,18.0,Hou,Houston,Rockets,10.0,2001.0,13.0,2001.0,2001.0,Jason,213.0,84.0,North Hollywood,USA,1.0,United States,Harvard-Westlake High School,CA,California,5.0,North Hollywood,USA,1.0,United States,CA,California,5.0,False,False,False,Collins,3511,C,,,,,98,115.67,255.0
1.0,1943-07-01,7.0,1943.0,Philadelphia,USA,1.0,United States,PA,Pennsylvania,38.0,199.0,Villanova,Villanova University,,,,,0,,,,,,,,,,11.0,1965.0,1965.0,Jim,200.0,79.0,Philadelphia,USA,1.0,United States,West Catholic HS,PA,Pennsylvania,38.0,,,,,,,,False,False,False,Washington,1466,PF,,,,,,97.52,215.0
26.0,1974-07-26,7.0,1974.0,Russellville,USA,1.0,United States,KY,Kentucky,17.0,150.0,Austin Peay,Austin Peay State University,,,,,0,,34.0,2.0,6.0,Dal,Dallas,Mavericks,6.0,1997.0,1.0,1997.0,1997.0,Bubba,195.0,77.0,,,,,,,,,Russellville,USA,1.0,United States,KY,Kentucky,17.0,False,False,False,Wells,3184,SG,,,,,35,104.33,230.0
13.0,1982-09-13,9.0,1982.0,Sao Carlos,BRA,47.0,Brazil,,,,,,,,,,,3,Nene,7.0,1.0,7.0,NY,New York,Knicks,18.0,2002.0,13.0,2002.0,2002.0,Nene,210.0,83.0,Sao Carlos,BRA,47.0,Brazil,Instituto Alvaro Guiao HS,,,,,,,,,,,True,False,False,Hilario,168013,PF,Was,Washington,Wizards,27.0,42,113.4,250.0
7.0,1938-06-07,6.0,1938.0,Chicago,USA,1.0,United States,IL,Illinois,13.0,652.0,DePaul,DePaul University,24.0,2005-10-24,10.0,2005.0,0,,,,,,,,,,1.0,1961.0,1961.0,Howie,175.0,69.0,Chicago,USA,1.0,United States,Von Steuben HS,IL,Illinois,13.0,,,,,,,,False,False,False,Carl,1635,PG,,,,,10,72.57,160.0
31.0,1980-10-31,10.0,1980.0,Indianapolis,USA,1.0,United States,IN,Indiana,14.0,80.0,Houston,University of Houston,,,,,0,,,,,,,,,,2.0,2005.0,2005.0,Andre,193.0,76.0,,,,,Perry Meridian High School,,,,Indianapolis,,,,,,,False,False,False,Owens,62015,PG,,,,,20,90.72,200.0
24.0,1946-05-24,5.0,1946.0,Sacramento,USA,1.0,United States,CA,California,5.0,88.0,Brigham Young,Brigham Young University,,,,,0,,,,,,,,,,9.0,1968.0,1968.0,Jim,210.0,83.0,Sacramento,USA,1.0,United States,Encina HS,CA,California,5.0,Sacramento,USA,1.0,United States,CA,California,5.0,False,False,False,Eakins,1407,C,,,,,,97.52,215.0
25.0,1926-05-25,5.0,1926.0,Abilene,USA,1.0,United States,TX,Texas,43.0,62.0,USC,University of Southern California,25.0,2013-10-25,10.0,2013.0,0,,,,,,,,,,11.0,1950.0,1950.0,Bill,185.0,73.0,,,,,,,,,,,,,,,,False,False,False,Sharman,1824,PG,,,,,,83.91,185.0
3.0,1969-10-03,10.0,1969.0,Dayton,USA,1.0,United States,OH,Ohio,35.0,51.0,Eastern Michigan,Eastern Michigan University,,,,,0,,,,,,,,,,1.0,1991.0,1991.0,Charles,190.0,75.0,,,,,,,,,,,,,,,,False,False,False,Thomas,448,PG,,,,,,79.38,175.0
6.0,1960-03-06,3.0,1960.0,Gastonia,USA,1.0,United States,NC,North Carolina,33.0,137.0,Georgetown,Georgetown University,,,,,0,,13.0,1.0,13.0,NJ,New Jersey,Nets,17.0,1982.0,13.0,1982.0,1982.0,Sleepy,190.0,75.0,,,,,,,,,,,,,,,,False,False,False,Floyd,112,PG,,,,,12,83.91,185.0
22.0,1961-01-22,1.0,1961.0,Baltimore,USA,1.0,United States,MD,Maryland,20.0,698.0,San Francisco,University of San Francisco,,,,,0,,7.0,1.0,7.0,Chi,Chicago,Bulls,4.0,1982.0,10.0,1982.0,1982.0,Quintin,190.0,75.0,Baltimore,USA,1.0,United States,Cardinal Gibbons,MD,Maryland,20.0,Baltimore,USA,1.0,United States,MD,Maryland,20.0,False,False,False,Dailey,75,SG,,,,,,81.65,180.0
26.0,1966-10-26,10.0,1966.0,Los Angeles,USA,1.0,United States,CA,California,5.0,76.0,LSU,Louisiana State University,,,,,0,,12.0,1.0,12.0,Was,Washington,Bullets,27.0,1986.0,8.0,1986.0,1986.0,John,205.0,81.0,,,,,,,,,Los Angeles,USA,1.0,United States,CA,California,5.0,False,False,False,Williams,371,PF,,,,,24,133.81,295.0
6.0,1930-08-06,8.0,1930.0,,,,,,,,199.0,Villanova,Villanova University,,,,,0,,,,,,,,,,1.0,1954.0,1954.0,Tom,195.0,77.0,,,,,,,,,,,,,,,,False,False,False,Brennan,1624,SF,,,,,,90.72,200.0
11.0,1972-12-11,12.0,1972.0,San Bernardino,USA,1.0,United States,CA,California,5.0,57.0,Arizona,University of Arizona,,,,,0,,,,,,,,,,1.0,1996.0,1996.0,Ray,205.0,81.0,,,,,,,,,San Bernardino,USA,1.0,United States,CA,California,5.0,False,False,False,Owes,3133,PF,,,,,35,101.6,224.0
15.0,1966-09-15,9.0,1966.0,Washington,USA,1.0,United States,DC,District of Columbia,51.0,14.0,Syracuse,Syracuse University,,,,,0,,28.0,2.0,1.0,Mia,Miami,Heat,14.0,1989.0,12.0,1989.0,1989.0,Sherman,185.0,73.0,,,,,,,,,Washington,USA,1.0,United States,DC,District of Columbia,51.0,False,False,False,Douglas,86,PG,,,,,11,89.81,198.0
13.0,1967-11-13,11.0,1967.0,New Orleans,USA,1.0,United States,LA,Louisiana,18.0,652.0,DePaul,DePaul University,,,,,0,,32.0,2.0,5.0,NJ,New Jersey,Nets,17.0,1989.0,1.0,1989.0,1989.0,Stanley,200.0,79.0,,,,,,,,,,,,,,,,False,False,False,Brundy,558,SF,,,,,,97.52,215.0
22.0,1919-03-22,3.0,1919.0,Minneapolis,USA,1.0,United States,MN,Minnesota,23.0,31.0,Minnesota,University of Minnesota,,,,,0,,,,,,,,,,4.0,1946.0,1946.0,Don,182.0,72.0,Minneapolis,USA,1.0,United States,Edison HS,MN,Minnesota,23.0,,,,,,,,False,False,False,Carlson,2119,SG,,,,,,77.11,170.0
23.0,1936-09-23,9.0,1936.0,Brooklyn,USA,1.0,United States,NY,New York,32.0,6.0,North Carolina,University of North Carolina,,,,,0,,,,,,,,,,1.0,1958.0,1958.0,Pete,198.0,78.0,,,,,,,,,,,,,,,,False,False,False,Brennan,1623,SF,,,,,,92.99,205.0
1.0,1982-09-01,9.0,1982.0,Waterbury,USA,1.0,United States,CT,Connecticut,7.0,636.0,Providence,Providence College,,,,,0,,50.0,2.0,20.0,Bos,Boston,Celtics,2.0,2005.0,8.0,2005.0,2005.0,Ryan,200.0,79.0,Waterbury,USA,1.0,United States,Wilby High School,CT,Connecticut,7.0,Waterbury,,,,,,,False,False,False,Gomes,65910,SF,,,,,8,111.13,245.0
30.0,1976-10-30,10.0,1976.0,Detroit,USA,1.0,United States,MI,Michigan,22.0,29.0,Michigan,University of Michigan,,,,,0,,14.0,1.0,14.0,LAC,Los Angeles,Clippers,12.0,1997.0,9.0,1997.0,1997.0,Maurice,205.0,81.0,Detroit,USA,1.0,United States,Henry Ford High School,MI,Michigan,22.0,Detroit,USA,1.0,United States,MI,Michigan,22.0,False,False,False,Taylor,3166,PF,,,,,24,117.93,260.0
6.0,1971-02-06,2.0,1971.0,Detroit,USA,1.0,United States,MI,Michigan,22.0,157.0,Tennessee State,Tennessee State University,,,,,0,,11.0,1.0,11.0,Sea,Seattle,SuperSonics,25.0,1994.0,8.0,1994.0,1994.0,Carlos,213.0,84.0,Detroit,USA,1.0,United States,Northwestern High School,MI,Michigan,22.0,Detroit,USA,1.0,United States,MI,Michigan,22.0,False,False,True,Rogers,2625,PF,,,,,6,111.13,245.0
20.0,1926-11-20,11.0,1926.0,,,,,,,,49.0,Bowling Green,Bowling Green State University,,,,,0,,,,,,,,,,2.0,1949.0,1949.0,Johnny,193.0,76.0,Toledo,USA,1.0,United States,Woodward HS,OH,Ohio,35.0,,,,,,,,False,False,False,Payak,2521,SG,,,,,,83.91,185.0
29.0,1987-04-29,4.0,1987.0,Ontario,USA,1.0,United States,CA,California,5.0,58.0,Arizona State,Arizona State University,,,,,0,,31.0,2.0,1.0,Sac,Sacramento,Kings,23.0,2009.0,5.0,2009.0,2009.0,Jeff,205.0,81.0,Etiwanda,USA,1.0,United States,Etiwanda HS,CA,California,5.0,Etiwanda,USA,1.0,United States,CA,California,5.0,True,False,False,Ayres,295420,PF,LAC,Los Angeles,Clippers,12.0,19,113.4,250.0
3.0,1962-07-03,7.0,1962.0,McMinnville,USA,1.0,United States,OR,Oregon,37.0,61.0,Oregon State,Oregon State University,,,,,0,,38.0,2.0,14.0,Dal,Dallas,Mavericks,6.0,1984.0,1.0,1984.0,1984.0,Charlie,203.0,80.0,,,,,,,,,McMinnville,USA,1.0,United States,OR,Oregon,37.0,False,False,False,Sitton,1118,SF,,,,,,95.25,210.0
14.0,1984-07-14,7.0,1984.0,Staten Island,USA,1.0,United States,NY,New York,32.0,70.0,South Carolina,South Carolina,,,,,0,,20.0,1.0,20.0,NY,New York,Knicks,18.0,2006.0,6.0,2006.0,2006.0,Renaldo,203.0,80.0,Laurinburg,USA,1.0,United States,Laurinburg Institute,NC,North Carolina,33.0,Tampa,,,,,,,False,False,False,Balkman,229879,SF,,,,,13,102.06,225.0
21.0,1995-09-21,9.0,1995.0,Osasco,BRA,47.0,Brazil,,,,,,,,,,,0,,20.0,1.0,20.0,Tor,Toronto,Raptors,28.0,2014.0,1.0,2014.0,2014.0,Bruno,205.0,81.0,,,,,,,,,,,,,,,,True,False,False,Caboclo,830646,SF,Tor,Toronto,Raptors,28.0,20,98.88,218.0
19.0,1922-06-19,6.0,1922.0,,,,,,,,34.0,Penn State,Penn State University,,,,,0,,,,,,,,,,1.0,1949.0,1949.0,Whitey,185.0,73.0,Ephrata,USA,1.0,United States,Ephrata HS,PA,Pennsylvania,38.0,,,,,,,,False,False,False,Von Nieda,2456,SG,,,,,,79.38,175.0
22.0,1962-07-22,7.0,1962.0,Barberton,USA,1.0,United States,OH,Ohio,35.0,74.0,Arkansas,University of Arkansas,,,,,0,,7.0,1.0,7.0,SA,San Antonio,Spurs,24.0,1984.0,10.0,1984.0,1984.0,Alvin,193.0,76.0,,,,,,,,,,,,,,,,False,False,False,Robertson,286,SG,,,,,7,94.35,208.0
31.0,1942-05-31,5.0,1942.0,Winston-Salem,USA,1.0,United States,NC,North Carolina,33.0,2233.0,NYU,New York University,1.0,2001-05-01,5.0,2001.0,0,,,,,,,,,,11.0,1964.0,1964.0,Happy,200.0,79.0,Brooklyn,USA,1.0,United States,Erasmus Hall HS,NY,New York,32.0,,,,,,,,False,False,False,Hairston,1527,SF,,,,,,102.06,225.0
16.0,1995-09-16,9.0,1995.0,San Jose,USA,1.0,United States,CA,California,5.0,57.0,Arizona,University of Arizona,,,,,0,,4.0,1.0,4.0,Orl,Orlando,Magic,19.0,2014.0,1.0,2014.0,2014.0,Aaron,205.0,81.0,,,,,Archbishop Mitty HS,,,,San Jose,USA,1.0,United States,CA,California,5.0,True,False,False,Gordon,748788,SF,Orl,Orlando,Magic,19.0,00,99.79,220.0
2.0,1973-07-02,7.0,1973.0,Gardena,USA,1.0,United States,CA,California,5.0,645.0,Long Beach State,Long Beach State University,,,,,0,,,,,,,,,,1.0,2002.0,2002.0,Juaquin,200.0,79.0,Lynwood,USA,1.0,United States,Lynwood High School,CA,California,5.0,Lynwood,USA,1.0,United States,CA,California,5.0,False,False,False,Hawkins,174424,SG,,,,,30,92.99,205.0
12.0,1955-05-12,5.0,1955.0,Sedalia,USA,1.0,United States,MO,Missouri,25.0,22.0,Missouri,University of Missouri,,,,,0,,146.0,7.0,15.0,Mil,Milwaukee,Bucks,15.0,1978.0,1.0,1978.0,1978.0,Kim,200.0,79.0,Sedali,USA,1.0,United States,Smith-Cotton HS,MO,Missouri,25.0,,,,,,,,False,False,False,Anderson,497,SF,,,,,,90.72,200.0
28.0,1965-02-28,2.0,1965.0,Baltimore,USA,1.0,United States,MD,Maryland,20.0,4.0,Georgia Tech,Georgia Tech,,,,,0,,,,,,,,,,11.0,1988.0,1988.0,Duane,200.0,79.0,,,,,,,,,Towson,USA,1.0,United States,MD,Maryland,20.0,False,False,False,Ferrell,109,SF,,,,,33,97.52,215.0
8.0,1967-01-08,1.0,1967.0,Walnut Creek,USA,1.0,United States,CA,California,5.0,63.0,Stanford,Stanford University,,,,,0,,15.0,1.0,15.0,Den,Denver,Nuggets,7.0,1989.0,5.0,1989.0,1989.0,Todd,193.0,76.0,,,,,,,,,Concord,USA,1.0,United States,CA,California,5.0,False,False,False,Lichti,204,SG,,,,,24,92.99,205.0
2.0,1949-11-02,11.0,1949.0,New York,USA,1.0,United States,NY,New York,32.0,132.0,Pennsylvania,University of Pennsylvania,,,,,0,,46.0,3.0,11.0,Phi,Philadelphia,76ers,20.0,1971.0,7.0,1971.0,1971.0,Dave,187.0,74.0,,,,,,,,,,,,,,,,False,False,False,Wohl,1408,PG,,,,,,83.91,185.0
15.0,1987-05-15,5.0,1987.0,Eskisehir,TUR,118.0,Turkey,,,,,,,,,,,0,,36.0,2.0,6.0,Mil,Milwaukee,Bucks,15.0,2005.0,8.0,2005.0,2006.0,Ersan,208.0,82.0,,,,,,,,,,,,,,,,True,False,False,Ilyasova,292396,PF,Det,Detroit,Pistons,8.0,23,106.59,235.0
27.0,1950-05-27,5.0,1950.0,,,,,,,,10069.0,Bethel,,,,,,0,,42.0,3.0,7.0,KCO,Kansas City-Omaha,Kings,23.0,1973.0,2.0,1973.0,1973.0,Joe,198.0,78.0,,,,,,,,,,,,,,,,False,False,False,Reaves,1557,SF,,,,,,99.79,220.0
8.0,1944-04-08,4.0,1944.0,Amherst,USA,1.0,United States,VA,Virginia,46.0,636.0,Providence,Providence College,2.0,2007-07-02,7.0,2007.0,0,,,,,,,,,,9.0,1967.0,1967.0,Jimmy,190.0,75.0,Laurinburg,USA,1.0,United States,Laurinburg Institute,NC,North Carolina,33.0,,,,,,,,False,False,False,Walker,1478,PG,,,,,,92.99,205.0
13.0,1985-05-13,5.0,1985.0,Fajardo,PUR,5.0,Puerto Rico,,,,,,,,,,,0,,32.0,2.0,3.0,Was,Washington,Wizards,27.0,2004.0,1.0,2004.0,2004.0,Peter John,220.0,87.0,,,,,,,,,,,,,,,,False,False,False,Ramos,254011,C,,,,,34,130.18,287.0
